County;Income_Ratio;Single_Parent_Households;Association_Rate;Violent_Crime_Rate;Injury_Death_Rate;Presence_of_violation;Severe_Housing_Problems;Drive_Alone
Sangamon_Illinois;5.027305558;41.585363106;19.24060375;814.52151736;74.686744617;No;13.591120227;83.363485442
Schuyler_Illinois;3.5764421303;47.08141321;26.000288892;139.74287311;103.45598926;No;4.8333333333;80.575789109
Scott_Illinois;4.042975723;39.351851852;15.832178904;27.921262041;101.66972979;Yes;8.7058823529;81.325823224
Shelby_Illinois;4.0312386652;24.378849013;17.497812773;51.85227862;72.226590356;No;8.0707573245;87.537904725
Stark_Illinois;3.8760622634;33.056478405;22.506925208;40.733197556;76.607006059;No;10.041841004;78.742632613
Stephenson_Illinois;4.338897917;44.878787879;15.781167806;127.64782999;85.36511006;No;12.694300518;78.751437332
Tazewell_Illinois;3.745746787;24.737014048;13.766417383;241.30028393;61.650636513;No;8.8137778596;87.522982312
Union_Illinois;4.3635137161;31.138545953;17.429700209;211.999152;80.784766301;Yes;13.189269747;82.297657455
Vermilion_Illinois;4.409734649;44.39865118;14.722638297;704.73158584;86.250724026;No;12.099587694;84.672548462
Wabash_Illinois;4.964841624;20.284135754;22.624434389;156.50812973;71.011656304;No;9.1375770021;83.649892305
Warren_Illinois;3.9735579021;31.985390034;14.386005294;230.66408475;59.31198102;No;10.980966325;78.232385661
Washington_Illinois;3.9875253392;27.111403221;26.141020206;331.59127771;113.70176448;No;10.043290043;85.015727767
Wayne_Illinois;3.8869922112;22.558201766;28.055623323;283.06742151;84.880379294;No;8.2327892122;81.604482711
White_Illinois;4.2025130068;30.948473909;32.185838231;278.35768963;88.13654169;No;9.8055105348;84.260515604
Whiteside_Illinois;3.8744661629;34.922255379;15.034668176;190.9600245;69.677582821;No;10.50955414;83.988355167
Will_Illinois;3.9779634839;23.717120172;6.5842045802;162.86176232;46.77544673;No;15.43775711;84.435051559
Williamson_Illinois;4.4937739232;36.671676459;19.390171699;63.022893066;86.83085231;No;10.673633141;85.065231916
Winnebago_Illinois;4.4783801079;41.941066832;10.214325942;887.49641571;90.748585359;No;16.407690282;83.578880858
Woodford_Illinois;3.3652092717;19.997937294;16.096065406;73.28965868;65.966771157;No;8.5017421603;85.899733855
Adams_Indiana;3.9404656371;18.00076234;16.462306994;130.95367213;55.394385179;No;17.193270414;74.324508734
Allen_Indiana;4.1574195237;34.986787866;11.392965519;295.91109612;69.811801508;No;11.836908955;84.259211172
Bartholomew_Indiana;4.1554196947;31.412417657;10.073462568;95.543953301;70.967933374;No;11.418741809;85.09083476
Benton_Indiana;3.764868546;23.970037453;15.028901734;63.972084908;76.017599226;No;11.807580175;78.00100452
Blackford_Indiana;3.8045621781;35.717002663;23.047164376;49.336019406;114.18318245;No;10.994263862;85.310077519
Boone_Indiana;4.4053846591;18.605066001;10.672358591;186.79396329;66.084031063;No;10.92693566;86.043537924
Brown_Indiana;4.1948857798;31.165509682;13.412017167;187.35362998;81.43213766;No;14.109926169;85.563751317
Carroll_Indiana;3.8928667254;19.791203909;14.521782674;148.27159435;70.088311272;No;8.4669660038;82.212930203
Cass_Indiana;3.7058179329;34.697106691;14.494281347;70.385818561;72.843517451;No;12.538646513;84.332838039
Clark_Indiana;3.8604529547;31.708824097;9.9111444355;356.05002111;76.792772445;No;12.262943572;85.708335597
Clay_Indiana;4.0449149539;28.013300083;17.484511004;191.18389727;77.809254013;No;13.001449976;82.647302905
Clinton_Indiana;3.7334405145;31.981710985;14.788797486;107.20740037;84.62363943;No;11.721769;80.840518705
Crawford_Indiana;4.2331956003;41.042487954;7.5908530221;237.85738071;85.12409201;No;13.292682927;87.651966627
Daviess_Indiana;4.6220222081;20.761099366;16.379022718;161.3811793;75.552630938;No;11.834061135;76.236704975
Dearborn_Indiana;3.9707622694;28.338590957;12.162737427;103.41261634;83.488950822;No;10.651998927;86.0984895
Decatur_Indiana;3.4268768769;33.354182955;13.158884127;419.19400426;70.859434481;No;10.620347395;83.130746455
DeKalb_Indiana;3.4103133946;37.577728882;15.673981191;117.40396356;57.314397659;No;10.187750077;86.285576459
Delaware_Indiana;4.9933991437;39.202303013;13.667465377;270.97838584;81.243977554;No;16.127622378;79.979871487
Dubois_Indiana;4.0156176975;21.334876543;15.745440872;395.26610709;67.835893667;No;8.616429895;88.006416132
Elkhart_Indiana;3.8110358338;31.006296058;12.807867269;357.31477943;58.729569057;Yes;13.784781374;77.621068127
Fayette_Indiana;4.2694497154;43.571707698;17.57318589;60.448528078;117.64405002;No;15.85431173;84.807611878
Floyd_Indiana;4.6023988978;33.044873632;11.040394856;132.39098112;66.795038381;No;12.117566174;86.108647152
Fountain_Indiana;4.211056683;26.207865169;13.951231348;117.09601874;81.809432146;No;9.0647482014;82.506636859
Franklin_Indiana;3.8921248835;24.496461622;10.565705481;36.311644691;70.11946604;No;9.3220338983;88.87455065
Fulton_Indiana;3.8666416228;27.34617775;18.372312429;48.975022738;88.703159804;No;11.111111111;82.035607036
Gibson_Indiana;4.1318486651;29.007437805;17.505860012;114.70419553;90.247884815;Yes;8.893129771;87.0995996
Grant_Indiana;4.0526584345;43.568075117;16.283968508;233.84353741;93.482197097;No;11.633616619;80.754952642
Greene_Indiana;4.0614744627;25.741333705;15.833100494;39.47345839;85.624876799;No;11.6015625;89.027590609
Hamilton_Indiana;3.8461502664;17.709735694;9.7669523;33.000133405;40.216043426;No;8.5123089003;83.509159862
Hancock_Indiana;3.5501871077;23.786825935;10.987967497;118.08087504;67.987115345;No;9.1305998481;88.636116547
Harrison_Indiana;3.9600829876;27.891941815;9.5415055491;81.753615043;87.478004086;No;10.715508388;86.29846295
Hendricks_Indiana;3.3399409532;22.158769231;8.5922420771;176.29384836;48.332832758;No;8.9478499543;87.477383696
Henry_Indiana;4.0716610819;33.929118578;15.045032048;15.932700274;81.550358371;No;12.798445308;85.341558376
Howard_Indiana;4.6667170572;37.840909091;16.471272164;431.32009719;92.684685731;No;13.26456487;83.943669781
Huntington_Indiana;3.766441148;23.204702274;19.230769231;32.972467989;68.903666113;No;10.635359116;85.46760987
Jackson_Indiana;4.1271201814;31.239889618;14.995569491;222.71968001;85.334744931;No;12.217875414;83.698492462
Jasper_Indiana;3.3962270854;29.756594877;16.151706398;71.09458314;69.372181755;No;10.170904544;85.297870911
Jay_Indiana;3.9084600469;33.289621581;19.005986886;99.936881969;91.837797408;No;12.69254467;79.1797765
Jefferson_Indiana;4.0539639952;36.111111111;13.881177124;587.41064291;85.868725869;No;13.509255612;83.241989882
Jennings_Indiana;3.7174755983;35.584137192;7.9256430579;261.03125223;107.50992675;Yes;14.238566714;83.565264713
Johnson_Indiana;3.7892800156;29.676163039;8.4878472451;284.46470913;59.311901788;No;12.774544772;86.623961783
Knox_Indiana;4.244950515;33.786056138;18.545994065;108.97932261;85.153196418;Yes;11.366711773;86.385345845
Kosciusko_Indiana;3.6905096531;28.302985391;17.068730086;159.28178396;62.270457116;Yes;10.900794321;80.776315438
LaGrange_Indiana;3.1782384448;12.856807695;9.4604960368;103.48752975;40.794406519;No;15.102389078;53.177195686
Lake_Indiana;4.6832358225;42.124084594;9.7561778835;395.30747291;77.016511439;No;16.084335706;83.800386789
LaPorte_Indiana;4.2555984556;37.873587275;11.998363859;301.79118658;76.58226362;No;13.951866062;83.498911708
Lawrence_Indiana;3.7690192484;30.342528039;16.476998111;314.95299932;71.858281448;Yes;11.219248446;86.169271601
Madison_Indiana;4.4047316205;39.632113019;13.921544363;211.49378295;88.434493766;No;13.720136519;83.172080166
Marion_Indiana;4.8034179073;46.707548484;11.771842984;1251.1690298;89.433830792;No;18.864836616;82.466325952
Marshall_Indiana;3.9285983974;25.718699047;15.680041241;0;61.077961961;Yes;12.40981241;79.5951572
Martin_Indiana;4.5554764568;30.078465562;17.697374889;397.35099338;64.737616479;No;10;79.544513458
Miami_Indiana;3.9747170161;36.789297659;15.048908954;146.62551843;57.32285568;No;10.634257501;86.851580211
Monroe_Indiana;6.3406697958;31.171751014;9.4847968329;307.43422398;48.448673475;No;21.95144466;72.459518224
Montgomery_Indiana;3.6810402751;28.3640553;13.132321269;837.12656307;62.255099425;No;11.240177656;83.615507638
Morgan_Indiana;3.4800268772;28.72555205;9.4694252346;108.97932261;80.049579094;No;11.694650527;85.222906629
Newton_Indiana;3.4841455795;37.463414634;10.772766446;21.531615589;88.187184411;No;9.9074074074;83.109962861
Noble_Indiana;3.7554512605;29.175352289;12.175154289;158.03902596;59.240959451;No;12.154696133;83.991749249
Ohio_Indiana;3.3158375171;17.605633803;18.54349292;106.51954224;67.278904699;No;10.669456067;83.973063973
Orange_Indiana;3.9621787457;36.53633753;15.515903801;170.12737742;83.874597249;No;12.745098039;80.448602615
Owen_Indiana;3.6173771586;30.063291139;9.5969289827;333.24161546;101.22134051;No;12.624196376;81.955450846
Parke_Indiana;3.7097327555;27.799442897;16.071428571;63.972084908;71.746136294;No;13.094245204;82.019553926
Perry_Indiana;4.2543617123;35.988941945;12.654223347;265.85397484;86.0942265;No;9.1346153846;83.591523113
Pike_Indiana;3.7344192917;23.006916636;20.915453302;58.275058275;86.128522896;No;9.5095095095;85.928449744
Porter_Indiana;4.1210934769;26.864872104;9.0588887366;96.853208028;76.058248439;No;12.792850817;85.679265867
Posey_Indiana;3.9373147278;24.238153955;12.953367876;304.89870587;65.042434311;No;10.693069307;89.613565955
Pulaski_Indiana;4.0083096134;26.740179187;23.696682464;178.27932879;84.299920383;No;13.982642237;80.311437265
Putnam_Indiana;3.6484081854;33.131597467;13.356127791;184.54837231;73.464433632;No;10.948616601;79.173429891
Randolph_Indiana;4.0786483254;37.232574189;17.941153018;330.43879198;110.15397783;No;10.683760684;81.162396215
Ripley_Indiana;3.6020349395;25.873297809;16.640088747;29.792305073;85.371400581;No;11.813186813;85.130936529
Rush_Indiana;4.6307817839;26.118817064;21.622920296;188.46878726;100.16455606;Yes;12.319884726;85.804416404
St. Joseph_Indiana;4.6103707995;35.601056803;11.369505204;425.5861175;70.771777407;Yes;13.03367482;81.793423196
Scott_Indiana;3.9995614035;22.090656799;11.799410029;193.84788043;107.53772222;No;11.830357143;86.100273117
Shelby_Indiana;3.8774196051;32.17;11.957404566;535.44824187;68.762499719;No;11.631288165;85.220950016
Spencer_Indiana;3.7727184579;17.759263319;15.013560635;0;54.105234681;No;8.0351537979;85.336239103
Starke_Indiana;4.01932769;26.618705036;10.865313573;97.316123745;110.30912613;No;13.481228669;80.691311612
Steuben_Indiana;3.405900195;25.406182602;15.242115137;69.844015033;60.010021091;No;9.751575825;82.034542109
Sullivan_Indiana;5.1506707946;31.949415414;12.018075185;127.85442436;83.055685496;No;14.332460733;87.526532651
Switzerland_Indiana;4.0652094907;29.746115953;8.5494442861;361.34566014;87.245139877;No;14.250614251;79.048723898
Tippecanoe_Indiana;5.080026727;31.102549216;10.315911496;243.33161999;52.925451645;No;18.8620766;74.142527905
Tipton_Indiana;3.6074990899;31.538461538;17.125543407;132.30138255;80.895592495;No;7.036747459;84.922364478
Union_Indiana;3.3883953241;36.179361179;11.092623405;158.66981803;102.44483207;No;10.623946037;82.534043813
Vanderburgh_Indiana;4.5805031761;39.142366187;14.69285333;408.95861218;88.596087685;No;14.78811561;85.063694641
Vermillion_Indiana;3.8221805393;34.289024037;13.422818792;265.85397484;80.34382054;No;8.1039755352;81.141595711
Vigo_Indiana;4.9286050341;39.618073005;14.546330526;232.86241279;75.582289291;No;16.309066104;82.086440714
Wabash_Indiana;3.7165273369;31.786650224;19.835022983;50.673730278;90.026445268;No;10.891472868;86.571020602
Warren_Indiana;3.2948831707;36.912008854;11.021307862;87.051142546;60.382097916;No;7.8668683812;82.792375064
Warrick_Indiana;3.934263656;20.883102939;10.880348171;222.52251523;56.2882736;No;10.246886607;88.354928653
Washington_Indiana;3.8664917787;29.42800184;7.5894470546;236.73975537;99.293433682;No;11.859582543;82.039041855
Wayne_Indiana;4.5712657403;40.505895256;15.923566879;568.9745114;106.76432521;No;14.832535885;83.319939904
Wells_Indiana;3.6816951512;25.368774646;18.963111381;17.908950894;65.198856512;No;8.3102493075;88.800705467
White_Indiana;3.4583858042;25.dec;13.750572941;61.730935429;80.729531357;No;9.8791382028;81.951002227
Whitley_Indiana;3.4161440914;24.896049896;13.75227959;424.20367794;63.356205322;No;8.4790874525;86.999383857
Adair_Iowa;4.0387576203;32.58722844;19.740552735;102.9795414;99.173553719;Yes;8.3591331269;77.866814037
Adams_Iowa;3.7274348117;15.883100381;24.370430544;65.64264146;100.29560811;No;9.011627907;80.743243243
Allamakee_Iowa;4.5561697742;18.607594937;20.167098819;39.388405486;94.47331129;No;8.9256198347;74.147349771
Appanoose_Iowa;4.6040594118;27.379639838;14.443909485;218.97519608;90.914890902;No;11.587591241;80.768520229
Audubon_Iowa;4.0946669617;27.159394479;24.656569215;70.187752237;170.75550599;No;5.0751879699;81.87872415
Benton_Iowa;4.0951872838;21.251028807;16.343048368;106.27620004;91.916060384;No;8.6656819301;82.424848159
Black Hawk_Iowa;4.4025463904;31.935483871;12.565460784;511.49265924;59.899164723;No;14.663232208;82.081429226
Boone_Iowa;3.9212719628;25.496688742;15.829941203;276.75797797;61.152382678;Yes;12.82527881;82.223045572
Bremer_Iowa;3.9893535056;17.568331762;20.162916364;377.54896023;47.666752844;No;10.464495462;79.217527387
Buchanan_Iowa;4.1903946478;20.36670861;12.385670732;47.53303546;69.345492543;No;9.5525997582;79.123987904
Buena Vista_Iowa;3.7913772455;31.20649652;23.116269919;310.95887083;54.858934169;No;14.669286182;71.636188643
Butler_Iowa;3.5933310284;18.542654028;20.282604286;10.008340284;67.259446589;Yes;8.2997582595;81.266309573
Calhoun_Iowa;4.4423383879;32.44047619;26.406662604;45.86688411;85.362383643;No;10.328638498;82.358468405
Carroll_Iowa;4.4109264739;25.94605475;22.997504526;63.440938926;63.467265537;No;8.8940901112;83.353966289
Cass_Iowa;4.2084378227;29.407783418;23.561602189;238.35238911;118.30774991;No;9.7861842105;78.027681661
Cedar_Iowa;3.4333114754;15.484804631;17.340414002;95.417245986;33.644088951;No;8.3989501312;82.556095543
Cerro Gordo_Iowa;4.0980878958;31.828442438;18.342233573;133.31014896;106.51994702;No;10.271516393;82.574532008
Cherokee_Iowa;3.9689597315;35.031847134;18.248175182;175.40106952;77.347496519;No;5.9044048735;83.41588386
Chickasaw_Iowa;4.1576328651;20.662905501;24.952174998;172.59091843;72.475704167;No;8.4745762712;78.898044918
Clarke_Iowa;4.1362742857;22.187218722;15.039209367;139.89776702;70.992169349;No;12.950600801;79.020979021
Clay_Iowa;4.7234973741;29.111842105;19.592236576;148.72822194;69.498634413;No;8.4674597621;77.355005541
Clayton_Iowa;3.9325097921;27.26800104;23.308698124;59.55588327;70.186560406;No;10.249671485;78.517517179
Clinton_Iowa;4.6064644043;36.027384235;16.275972859;484.46374875;73.357422514;Yes;11.163717917;82.760634236
Crawford_Iowa;4.2446598535;34.61086292;14.757969303;58.637269849;74.633827782;No;10.700236035;79.219316902
Dallas_Iowa;3.9064162835;15.155089559;8.5190969757;191.94337983;41.839450393;No;9.2045660446;85.758880762
Davis_Iowa;3.9596711522;;14.67268623;113.52026337;49.810944823;No;13.112164297;70.636550308
Decatur_Iowa;4.7129936155;27.600232423;9.8268026041;83.073727934;90.88676001;No;16.852146264;66.013071895
Delaware_Iowa;3.7193630528;24.148075509;15.582616725;146.50120648;64.504981858;No;11.971326165;82.041484716
Des Moines_Iowa;4.2071038757;41.521763207;18.118221395;517.56236813;88.023766417;No;12.574671446;82.836332929
Dickinson_Iowa;4.2790503957;30.956040578;22.037928435;131.4329108;65.54076987;Yes;10.442024343;81.174400704
Dubuque_Iowa;3.9895797285;29.575429088;11.958393039;210.33963665;60.839838092;No;12.589073634;82.400606738
Emmet_Iowa;4.5483467897;29.319105691;26.920687513;392.81705948;71.65523595;No;9.2882991556;77.773144287
Fayette_Iowa;3.8124432138;33.97737983;19.946145407;278.60647452;107.97210556;No;11.572180012;76.162908795
Floyd_Iowa;4.8696849189;26.694560669;18.9000189;175.3507014;81.50879041;No;8.5507246377;78.222054571
Franklin_Iowa;4.022429389;38.50357293;29.498525074;15.932700274;63.937380117;No;9.9765258216;77.88562988
Fremont_Iowa;4.1956299358;29.818670248;5.7553956835;397.35099338;85.945109723;No;8.9678510998;82.849364791
Greene_Iowa;4.1180330592;26.747720365;24.414604372;76.838638858;97.006040831;No;14.140127389;78.297199639
Grundy_Iowa;3.4829829024;18.207681366;27.613091854;97.09916252;61.518536506;No;7.5216972035;83.317167798
Guthrie_Iowa;3.9314310729;25.641025641;23.529411765;32.939626371;73.061071562;No;12.070874862;77.936145952
Hamilton_Iowa;3.8490806844;17.125470878;18.572565667;210.92874563;63.3161852;No;12.529365701;83.387963813
Hancock_Iowa;3.7885325788;20.71223905;33.225657591;117.49819234;63.984205042;No;7.1657754011;79.241588036
Hardin_Iowa;4.1073166603;23.47826087;24.962266342;106.08424337;56.717558135;No;7.5985663082;82.932606893
Harrison_Iowa;4.2768233253;30.172143975;18.375856951;31.627776216;64.511605077;No;10.878661088;81.548690954
Henry_Iowa;3.689915399;38.129988597;15.172204521;224.70735786;66.983254186;No;11.278688525;83.313390623
Howard_Iowa;3.4998144712;24.585152838;23.574796399;63.485345466;53.253807647;No;12.419146184;76.213068794
Humboldt_Iowa;4.467859214;34.58781362;21.08147992;57.378331855;73.017065131;No;7.6372315036;83.45524957
Ida_Iowa;4.5042533292;17.672413793;32.927702219;162.17740798;59.895610507;No;5.4838709677;79.520508377
Iowa_Iowa;3.8015047577;23.689897353;19.618662252;103.80411553;84.641805692;Yes;7.6979472141;79.635045035
Jackson_Iowa;3.9987667971;30.981887512;15.40673788;82.253752827;71.904757013;Yes;9.6028452875;84.778965012
Jasper_Iowa;3.8082919506;23.796389168;16.890051215;253.25418006;64.668992577;No;11.36127468;81.616315082
Jefferson_Iowa;4.444598819;37.996443391;16.583747927;83.994670683;80.497040883;No;14.17208966;76.301353163
Johnson_Iowa;5.5002990568;24.612789977;8.9391116843;270.93972025;46.295654585;Yes;19.152007217;68.034953005
Jones_Iowa;3.6387867975;23.349909584;15.167082538;54.26426698;76.093106745;No;8.2007343941;81.551252368
Keokuk_Iowa;4.2484417155;18.951079771;16.800079059;136.19524951;86.282968919;No;10.932105869;79.086983344
Kossuth_Iowa;3.9973167869;25.362318841;26.465528649;158.03509696;75.177061764;No;7.9553903346;82.363927428
Lee_Iowa;4.0141066556;34.905280129;17.044633829;480.21078279;104.59115147;Yes;11.242192922;84.810365432
